Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","250","France","152","Gross Production Value (constant 2014-2016 thousand I$)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2020","2020","1000 Int. $","20536","E","Estimated value"
"QV","Value of Agricultural Production","250","France","56","Gross Production Value (current thousand SLC)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2018","2018","1000 SLC","27735","E","Estimated value"
"QV","Value of Agricultural Production","250","France","56","Gross Production Value (current thousand SLC)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2019","2019","1000 SLC","28596","E","Estimated value"
"QV","Value of Agricultural Production","250","France","56","Gross Production Value (current thousand SLC)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2020","2020","1000 SLC","31294","E","Estimated value"
"QV","Value of Agricultural Production","250","France","55","Gross Production Value (constant 2014-2016 thousand SLC)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2018","2018","1000 SLC","34590","E","Estimated value"
"QV","Value of Agricultural Production","250","France","55","Gross Production Value (constant 2014-2016 thousand SLC)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2019","2019","1000 SLC","34776","E","Estimated value"
"QV","Value of Agricultural Production","250","France","55","Gross Production Value (constant 2014-2016 thousand SLC)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2020","2020","1000 SLC","33485","E","Estimated value"
"QV","Value of Agricultural Production","250","France","57","Gross Production Value (current thousand US$)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2018","2018","1000 US$","32754","E","Estimated value"
"QV","Value of Agricultural Production","250","France","57","Gross Production Value (current thousand US$)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2019","2019","1000 US$","32013","E","Estimated value"
"QV","Value of Agricultural Production","250","France","57","Gross Production Value (current thousand US$)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2020","2020","1000 US$","35744","E","Estimated value"
"QV","Value of Agricultural Production","250","France","58","Gross Production Value (constant 2014-2016 thousand US$)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2018","2018","1000 US$","40282","E","Estimated value"
"QV","Value of Agricultural Production","250","France","58","Gross Production Value (constant 2014-2016 thousand US$)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2019","2019","1000 US$","40499","E","Estimated value"
"QV","Value of Agricultural Production","250","France","58","Gross Production Value (constant 2014-2016 thousand US$)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2020","2020","1000 US$","38995","E","Estimated value"
"QV","Value of Agricultural Production","250","France","152","Gross Production Value (constant 2014-2016 thousand I$)","01232","Cucumbers and gherkins","2018","2018","1000 Int. $","51572","E","Estimated value"
"QV","Value of Agricultural Production","250","France","152","Gross Production Value (constant 2014-2016 thousand I$)","01232","Cucumbers and gherkins","2019","2019","1000 Int. $","52055","E","Estimated value"
"QV","Value of Agricultural Production","250","France","152","Gross Production Value (constant 2014-2016 thousand I$)","01232","Cucumbers and gherkins","2020","2020","1000 Int. $","53600","E","Estimated value"
"QV","Value of Agricultural Production","250","France","56","Gross Production Value (current thousand SLC)","01232","Cucumbers and gherkins","2018","2018","1000 SLC","111143","E","Estimated value"
"QV","Value of Agricultural Production","250","France","56","Gross Production Value (current thousand SLC)","01232","Cucumbers and gherkins","2019","2019","1000 SLC","111050","E","Estimated value"
"QV","Value of Agricultural Production","250","France","56","Gross Production Value (current thousand SLC)","01232","Cucumbers and gherkins","2020","2020","1000 SLC","124069","E","Estimated value"
"QV","Value of Agricultural Production","250","France","55","Gross Production Value (constant 2014-2016 thousand SLC)","01232","Cucumbers and gherkins","2018","2018","1000 SLC","100202","E","Estimated value"
"QV","Value of Agricultural Production","250","France","55","Gross Production Value (constant 2014-2016 thousand SLC)","01232","Cucumbers and gherkins","2019","2019","1000 SLC","101140","E","Estimated value"
"QV","Value of Agricultural Production","250","France","55","Gross Production Value (constant 2014-2016 thousand SLC)","01232","Cucumbers and gherkins","2020","2020","1000 SLC","104142","E","Estimated value"
"QV","Value of Agricultural Production","250","France","57","Gross Production Value (current thousand US$)","01232","Cucumbers and gherkins","2018","2018","1000 US$","131255","E","Estimated value"
"QV","Value of Agricultural Production","250","France","57","Gross Production Value (current thousand US$)","01232","Cucumbers and gherkins","2019","2019","1000 US$","124318","E","Estimated value"
"QV","Value of Agricultural Production","250","France","57","Gross Production Value (current thousand US$)","01232","Cucumbers and gherkins","2020","2020","1000 US$","141711","E","Estimated value"
"QV","Value of Agricultural Production","250","France","58","Gross Production Value (constant 2014-2016 thousand US$)","01232","Cucumbers and gherkins","2018","2018","1000 US$","117744","E","Estimated value"
"QV","Value of Agricultural Production","250","France","58","Gross Production Value (constant 2014-2016 thousand US$)","01232","Cucumbers and gherkins","2019","2019","1000 US$","118846","E","Estimated value"
"QV","Value of Agricultural Production","250","France","58","Gross Production Value (constant 2014-2016 thousand US$)","01232","Cucumbers and gherkins","2020","2020","1000 US$","122373","E","Estimated value"
"QV","Value of Agricultural Production","250","France","152","Gross Production Value (constant 2014-2016 thousand I$)","01351.01","Currants","2018","2018","1000 Int. $","16760","E","Estimated value"
"QV","Value of Agricultural Production","250","France","152","Gross Production Value (constant 2014-2016 thousand I$)","01351.01","Currants","2019","2019","1000 Int. $","16529","E","Estimated value"
"QV","Value of Agricultural Production","250","France","152","Gross Production Value (constant 2014-2016 thousand I$)","01351.01","Currants","2020","2020","1000 Int. $","17545","E","Estimated value"
"QV","Value of Agricultural Production","250","France","152","Gross Production Value (constant 2014-2016 thousand I$)","01233","Eggplants (aubergines)","2018","2018","1000 Int. $","9148","E","Estimated value"
"QV","Value of Agricultural Production","250","France","152","Gross Production Value (constant 2014-2016 thousand I$)","01233","Eggplants (aubergines)","2019","2019","1000 Int. $","8456","E","Estimated value"
"QV","Value of Agricultural Production","250","France","152","Gross Production Value (constant 2014-2016 thousand I$)","01233","Eggplants (aubergines)","2020","2020","1000 Int. $","8245","E","Estimated value"
"QV","Value of Agricultural Production","250","France","152","Gross Production Value (constant 2014-2016 thousand I$)","01315","Figs","2018","2018","1000 Int. $","2495","E","Estimated value"
"QV","Value of Agricultural Production","250","France","152","Gross Production Value (constant 2014-2016 thousand I$)","01315","Figs","2019","2019","1000 Int. $","2495","E","Estimated value"
"QV","Value of Agricultural Production","250","France","152","Gross Production Value (constant 2014-2016 thousand I$)","01315","Figs","2020","2020","1000 Int. $","2495","E","Estimated value"
"QV","Value of Agricultural Production","250","France","152","Gross Production Value (constant 2014-2016 thousand I$)","26190.01","Flax, processed but not spun","2018","2018","1000 Int. $","1291240","E","Estimated value"
"QV","Value of Agricultural Production","250","France","152","Gross Production Value (constant 2014-2016 thousand I$)","26190.01","Flax, processed but not spun","2019","2019","1000 Int. $","1594502","E","Estimated value"
"QV","Value of Agricultural Production","250","France","152","Gross Production Value (constant 2014-2016 thousand I$)","26190.01","Flax, processed but not spun","2020","2020","1000 Int. $","1398028","E","Estimated value"
"QV","Value of Agricultural Production","250","France","152","Gross Production Value (constant 2014-2016 thousand I$)","01330","Grapes","2018","2018","1000 Int. $","5370123","E","Estimated value"
"QV","Value of Agricultural Production","250","France","152","Gross Production Value (constant 2014-2016 thousand I$)","01330","Grapes","2019","2019","1000 Int. $","4703428","E","Estimated value"
"QV","Value of Agricultural Production","250","France","152","Gross Production Value (constant 2014-2016 thousand I$)","01330","Grapes","2020","2020","1000 Int. $","5041496","E","Estimated value"
"QV","Value of Agricultural Production","250","France","56","Gross Production Value (current thousand SLC)","01330","Grapes","2018","2018","1000 SLC","14463239","E","Estimated value"
"QV","Value of Agricultural Production","250","France","56","Gross Production Value (current thousand SLC)","01330","Grapes","2019","2019","1000 SLC","12178075","E","Estimated value"
"QV","Value of Agricultural Production","250","France","56","Gross Production Value (current thousand SLC)","01330","Grapes","2020","2020","1000 SLC","14732641","E","Estimated value"
"QV","Value of Agricultural Production","250","France","55","Gross Production Value (constant 2014-2016 thousand SLC)","01330","Grapes","2018","2018","1000 SLC","11823559","E","Estimated value"
"QV","Value of Agricultural Production","250","France","55","Gross Production Value (constant 2014-2016 thousand SLC)","01330","Grapes","2019","2019","1000 SLC","10355676","E","Estimated value"
